req_id,occupancy,occupancy_max,occupancy_pct,acc_rate,accepted_from_rate,generated_from_rate,gen_tokens,acc_tokens,gen_drafts,acc_drafts,calls_b,calls_g,calls_a,dur_b,dur_g,dur_a,prompt_tokens,prompt_tps,prompt_ms_per_token,eval_tokens,eval_tps,eval_ms_per_token,total_ms,total_tokens,draft_overhead,acc_to_gen_ratio,verif_pct,output_tokens
716,55663,4194304,1.3271093368530273,0.447009991031016,2,2,47943,21431,1042,1042,249,68793,1042,1397.327,988.886,42.819,345,517.03,1.93,57,22.07,45.31,3250.16,402,2.237086463534133,0.447009991031016,1.7628009840957224,57
717,55787,4194304,1.3300657272338867,0.4478652761298112,84,84,48039,21515,1044,1044,250,68862,1044,1400.645,988.983,42.821,149,342.14,2.92,154,47.48,21.06,3679.1,303,2.232814315593772,0.4478652761298112,1.7604068985619021,154
718,55903,4194304,1.3328313827514648,0.4478652761298112,,,48039,21515,1044,1044,251,68951,1044,1403.953,989.077,42.821,183,341.93,2.92,90,26.59,37.6,3919.55,273,2.232814315593772,0.4478652761298112,1.7579482488871447,90
719,56049,4194304,1.3363122940063477,0.4486644667206276,103,103,48183,21618,1047,1047,252,69004,1047,1407.235,989.167,42.823,60,210.31,4.75,157,56.36,17.74,3071.08,217,2.228837080210935,0.4486644667206276,1.7555986020149843,157
720,56125,4194304,1.3381242752075195,0.4486644667206276,,,48183,21618,1047,1047,253,69185,1047,1410.512,989.346,42.823,182,334.92,2.99,182,26.43,37.83,7428.94,364,2.228837080210935,0.4486644667206276,1.7531147128912863,182
721,56760,4194304,1.3532638549804688,0.4484430356143949,27,27,48267,21645,1049,1049,254,69337,1049,1413.692,989.522,42.823,11179,691.34,1.45,180,28.04,35.67,22589.93,11359,2.22993762993763,0.4484430356143949,1.7507094128175495,180
722,58654,4194304,1.3984203338623047,0.44855634895995034,27,27,48315,21672,1050,1050,255,69404,1050,1416.996,989.602,42.824,1783,626.82,1.6,95,31.37,31.88,5872.89,1878,2.2293743078626798,0.44855634895995034,1.7483308307021002,95
723,60623,4194304,1.4453649520874023,0.4477534930757641,23,23,48453,21695,1053,1053,256,69473,1053,1420.383,993.075,43.031,2039,626.37,1.6,93,25.99,38.47,6832.91,2132,2.2333717446416226,0.4477534930757641,1.7517277708143615,93
724,59664,4194304,1.4225006103515625,0.4472182743207893,17,17,48549,21712,1055,1055,257,69542,1055,1423.823,993.167,43.031,956,575.78,1.74,87,26.77,37.35,4909.68,1043,2.2360445836403833,0.4472182743207893,1.749212709972801,87
725,60642,4194304,1.4458179473876953,0.4473527172459205,28,28,48597,21740,1056,1056,258,69627,1056,1427.352,993.264,43.031,934,560.88,1.78,114,30.69,32.58,5379.93,1048,2.235372585096596,0.4473527172459205,1.7466382156209876,114
726,61043,4194304,1.455378532409668,0.4469636292690941,24,24,48693,21764,1058,1058,259,69694,1058,1430.924,993.36,43.032,693,526.97,1.9,92,28.28,35.35,4567.69,785,2.2373185076272746,0.4469636292690941,1.7440814228902983,92
727,61505,4194304,1.4663934707641602,0.44709792577091156,28,28,48741,21792,1059,1059,260,69795,1059,1434.542,993.478,43.033,437,479.49,2.09,130,29.79,33.56,5274.6,567,2.2366464757709252,0.44709792577091156,1.7414842983942476,130
728,61671,4194304,1.470351219177246,0.44709792577091156,,,48741,21792,1059,1059,261,70341,1059,1438.147,994.026,43.033,519,551.85,1.81,547,25.85,38.69,22103.56,1066,2.2366464757709252,0.44709792577091156,1.7385623661222545,547
729,62284,4194304,1.4849662780761719,0.4465787051242712,39,39,48885,21831,1062,1062,262,70407,1062,1441.837,994.121,43.034,8897,637.13,1.57,106,29.97,33.36,17500.7,9003,2.2392469424213273,0.4465787051242712,1.7359475141509126,106
730,62909,4194304,1.4998674392700195,0.4461730058594149,23,23,48981,21854,1064,1064,263,70476,1064,1445.497,997.883,43.303,846,561.04,1.78,93,27.71,36.08,4863.77,939,2.2412830603093257,0.4461730058594149,1.7413960685781018,93
731,64457,4194304,1.5367746353149414,0.44613566436416247,41,41,49077,21895,1066,1066,264,70531,1066,1449.28,997.964,43.304,1577,571.28,1.75,97,32.98,30.33,5702.06,1674,2.2414706554007764,0.44613566436416247,1.7387338047690708,97
732,65746,4194304,1.5675067901611328,0.444848017531756,28,28,49282,21923,1071,1071,265,72393,1071,1453.087,1007.565,43.795,1402,575.0,1.74,1891,25.34,39.46,77051.99,3293,2.2479587647675956,0.444848017531756,1.7486894312397108,1891
733,67585,4194304,1.6113519668579102,0.444848017531756,,,49282,21923,1071,1071,266,72445,1071,1457.046,1007.623,43.795,21,84.67,11.81,53,25.9,38.61,2294.35,74,2.2479587647675956,0.444848017531756,1.745889117802767,53
734,67725,4194304,1.614689826965332,0.44481408604986106,5,5,49297,21928,1072,1072,267,72511,1072,1461.015,1007.7,43.795,6549,611.83,1.63,72,25.48,39.24,13529.41,6621,2.248130244436337,0.44481408604986106,1.743077639491982,72
735,68467,4194304,1.632380485534668,0.4445637855912453,9,9,49345,21937,1073,1073,268,72565,1073,1465.007,1007.765,43.795,693,506.83,1.97,64,25.94,38.55,3834.54,757,2.2493959976295756,0.4445637855912453,1.7402675947034194,64
736,89020,4194304,2.1224021911621094,0.4441520053448869,1,1,49393,21938,1074,1074,269,72817,1074,1470.069,1013.155,44.058,21025,563.84,1.77,254,23.6,42.38,48053.36,21279,2.251481447716291,0.4441520053448869,1.743295762008355,254
737,89290,4194304,2.1288394927978516,0.4433842367513264,41,41,49571,21979,1078,1078,270,72928,1078,1475.148,1018.417,44.325,22634,568.65,1.76,153,25.31,39.51,45847.25,22787,2.2553801355839664,0.4433842367513264,1.74652959742148,153
738,89437,4194304,2.1323442459106445,0.44325533587278554,14,14,49617,21993,1079,1079,271,73218,1079,1480.221,1018.748,44.325,614,451.29,2.22,305,24.49,40.84,13817.13,919,2.256036011458191,0.44325533587278554,1.7428185652150323,305
739,89742,4194304,2.139616012573242,0.44302828953991746,10,10,49665,22003,1080,1080,272,73266,1080,1485.298,1023.919,44.594,19,81.97,12.2,59,24.85,40.24,2605.98,78,2.2571922010634915,0.44302828953991746,1.7461746386087302,59
740,90287,4194304,2.1526098251342773,0.4428821435037113,14,14,49713,22017,1081,1081,273,73349,1081,1490.45,1024.026,44.595,520,449.49,2.22,98,25.43,39.32,5010.33,618,2.2579370486442296,0.4428821435037113,1.7426245696192093,98
741,90632,4194304,2.1608352661132812,0.4428821435037113,,,49713,22017,1081,1081,274,73828,1081,1495.686,1024.526,44.595,271,346.71,2.88,480,24.0,41.68,20785.75,751,2.2579370486442296,0.4428821435037113,1.7387273194435293,480
742,93047,4194304,2.2184133529663086,0.4428821435037113,,,49713,22017,1081,1081,275,73933,1081,1500.96,1024.644,44.595,44980,589.02,1.7,106,24.1,41.5,80763.35,45086,2.2579370486442296,0.4428821435037113,1.7350796572561111,106
743,95936,4194304,2.28729248046875,0.44247503064649024,1,1,49761,22018,1082,1082,276,74085,1082,1506.425,1024.819,44.595,5859,513.69,1.95,154,22.77,43.92,18168.59,6013,2.260014533563448,0.44247503064649024,1.7312805652837777,154
744,96495,4194304,2.3006200790405273,0.4418837876326293,13,13,49857,22031,1084,1084,277,74207,1084,1511.907,1030.454,44.862,2145,486.88,2.05,136,22.99,43.49,10320.52,2281,2.2630384458263357,0.4418837876326293,1.7339827297453683,136
745,99384,4194304,2.3694992065429688,0.44161907624486524,8,8,49905,22039,1085,1085,278,74875,1085,1517.589,1031.211,44.862,3308,484.66,2.06,677,23.18,43.13,36025.5,3985,2.264394936249376,0.44161907624486524,1.7296779611221507,677
746,100127,4194304,2.387213706970215,0.44035874439461886,56,56,50175,22095,1091,1091,279,75403,1091,1523.278,1043.168,45.408,12943,503.3,1.99,585,23.34,42.85,50784.0,13528,2.2708757637474544,0.44035874439461886,1.7385351554872517,585
747,100663,4194304,2.3999929428100586,0.43967455091607155,7,7,50269,22102,1093,1093,280,75471,1093,1528.957,1048.945,45.677,608,411.86,2.43,76,21.09,47.42,5080.53,684,2.274409555696317,0.43967455091607155,1.7410186619118386,76
748,100754,4194304,2.402162551879883,0.4389953340613521,8,8,50365,22110,1095,1095,281,75595,1095,1534.663,1049.096,45.95,106,227.52,4.4,133,21.68,46.12,6600.17,239,2.277928539122569,0.4389953340613521,1.7473416260126124,133
749,101051,4194304,2.409243583679199,0.4376248590699606,15,15,50557,22125,1099,1099,282,75712,1099,1540.536,1055.048,46.227,410,404.58,2.47,133,20.02,49.96,7657.54,543,2.2850621468926553,0.4376248590699606,1.7498223756355018,133
750,101207,4194304,2.4129629135131836,0.4369533887430162,8,8,50653,22133,1101,1101,283,75842,1101,1546.23,1060.862,46.452,204,342.87,2.92,139,21.96,45.53,6923.33,343,2.2885736230967333,0.4369533887430162,1.750564528042497,139
751,104201,4194304,2.4843454360961914,0.4358918833789397,9,9,50797,22142,1104,1104,284,76087,1104,1552.071,1067.025,46.68,4679,480.18,2.08,255,21.77,45.94,21457.7,4934,2.294146870201427,0.4358918833789397,1.751084862344023,255
752,104497,4194304,2.4914026260375977,0.4358918833789397,,,50797,22142,1104,1104,285,76247,1104,1557.913,1067.194,46.68,60,171.26,5.84,161,22.94,43.59,7367.66,221,2.294146870201427,0.4358918833789397,1.7471452627024535,161
753,105116,4194304,2.5061607360839844,0.4357377242449846,34,34,50893,22176,1106,1106,286,76332,1106,1563.814,1067.314,46.68,22227,505.92,1.98,120,25.99,38.48,48551.04,22347,2.294958513708514,0.4357377242449846,1.7432168400423034,120
754,107630,4194304,2.566099166870117,0.4343965736412884,36,36,51133,22212,1111,1111,287,76404,1111,1569.838,1073.434,46.947,2721,455.24,2.2,109,21.85,45.76,10965.14,2830,2.302043940212498,0.4343965736412884,1.7450995625263224,109
755,106077,4194304,2.5290727615356445,0.4342536905412794,27,27,51212,22239,1113,1113,288,76483,1113,1575.889,1079.652,47.215,840,424.96,2.35,107,25.01,39.98,6254.99,947,2.3028013849543596,0.4342536905412794,1.7469205507267396,107
756,106962,4194304,2.550172805786133,0.43458837300039016,38,38,51260,22277,1114,1114,289,76539,1114,1581.988,1079.734,47.215,965,427.07,2.34,95,31.8,31.44,5246.71,1060,2.301027966063653,0.43458837300039016,1.7429345902101083,95
757,107837,4194304,2.5710344314575195,0.43445466593903487,14,14,51308,22291,1115,1115,290,76623,1115,1588.129,1079.845,47.215,881,426.37,2.35,99,23.95,41.76,6200.64,980,2.301736126687901,0.43445466593903487,1.7389213052940329,99
758,108399,4194304,2.5844335556030273,0.43432417710683996,35,35,51404,22326,1117,1117,291,76681,1117,1594.248,1079.938,47.215,498,392.98,2.54,94,27.51,36.35,4684.22,592,2.3024276628146554,0.43432417710683996,1.7349519604056882,94
759,109112,4194304,2.6014328002929688,0.433747572815534,12,12,51500,22338,1119,1119,292,76920,1119,1600.409,1080.252,47.216,708,399.58,2.5,252,22.21,45.03,13119.89,960,2.305488405407825,0.433747572815534,1.7308698302746055,252
760,110041,4194304,2.623581886291504,0.43313840910851215,31,31,51644,22369,1122,1122,293,77487,1122,1606.642,1087.117,47.487,730,399.41,2.5,599,22.59,44.26,28338.83,1329,2.308730832849032,0.43313840910851215,1.732314429277781,599
761,110733,4194304,2.640080451965332,0.43247470456476406,28,28,51788,22397,1125,1125,294,77721,1125,1612.761,1093.518,47.697,991,419.41,2.38,263,22.67,44.1,13961.86,1254,2.3122739652632047,0.43247470456476406,1.7319323044209536,263
762,111209,4194304,2.6514291763305664,0.4344391481509956,206,206,52028,22603,1130,1130,295,78068,1130,1618.987,1093.977,47.7,531,384.32,2.6,554,31.78,31.47,18814.25,1085,2.3018183426978718,0.4344391481509956,1.727845185071418,554
763,111678,4194304,2.6626110076904297,0.4344391481509956,,,52028,22603,1130,1130,296,79451,1130,1625.202,1095.443,47.7,722,400.15,2.5,1384,22.28,44.88,63912.24,2106,2.3018183426978718,0.4344391481509956,1.7230511370511987,1384
764,113099,4194304,2.6964902877807617,0.4320281483432743,358,358,53147,22961,1156,1156,297,82842,1156,1631.489,1131.511,48.821,12420,466.04,2.15,3750,23.0,43.49,189723.51,16170,2.3146639954705805,0.4320281483432743,1.7362769536183136,3750
765,116377,4194304,2.774643898010254,0.43186007146887345,1,1,53170,22962,1157,1157,298,82924,1157,1637.895,1131.603,48.821,21,71.42,14.0,84,21.11,47.38,4273.6,105,2.3155648462677467,0.43186007146887345,1.732273741900757,84
766,116576,4194304,2.779388427734375,0.4309937352290205,16,16,53314,22978,1160,1160,299,83030,1160,1644.366,1138.278,49.091,4455,445.72,2.24,123,20.83,48.0,15898.95,4578,2.320219340238489,0.4309937352290205,1.733601484602196,123
767,121225,4194304,2.8902292251586914,0.430169478843204,18,18,53458,22996,1163,1163,300,83271,1163,1651.26,1145.527,49.355,7674,435.09,2.3,260,21.14,47.3,29935.53,7934,2.3246651591581147,0.430169478843204,1.7341018122075427,260
768,122478,4194304,2.920103073120117,0.42951755531510016,27,27,53602,23023,1166,1166,301,83838,1166,1658.079,1153.073,49.625,1180,388.17,2.58,595,21.66,46.18,30514.27,1775,2.32819354558485,0.42951755531510016,1.7346685882891257,595
769,123122,4194304,2.935457229614258,0.42959925442684066,25,25,53650,23048,1167,1167,302,83961,1167,1664.998,1153.234,49.625,506,366.04,2.73,149,24.08,41.53,7570.87,655,2.327750780978827,0.42959925442684066,1.7303861384999322,149
770,123309,4194304,2.939915657043457,0.42947595813624345,14,14,53698,23062,1168,1168,303,84380,1168,1671.948,1153.725,49.625,575,360.48,2.77,434,21.79,45.9,21514.94,1009,2.328419044315324,0.42947595813624345,1.7259080623990977,434
771,123771,4194304,2.950930595397949,0.4292300256534186,28,28,53794,23090,1170,1170,304,84585,1170,1678.918,1153.984,49.896,74,162.38,6.16,234,22.34,44.77,10930.75,308,2.329753139887397,0.4292300256534186,1.730818461786084,234
772,124096,4194304,2.95867919921875,0.4286880682872518,12,12,53890,23102,1172,1172,305,84661,1172,1685.922,1154.098,49.897,376,367.43,2.72,89,20.67,48.38,5329.21,465,2.332698467665137,0.4286880682872518,1.7265893795565757,89
773,125014,4194304,2.9805660247802734,0.4281981431033524,4,4,53961,23106,1174,1174,306,85451,1174,1692.945,1162.01,50.167,884,388.92,2.57,795,21.18,47.21,39802.83,1679,2.335367437029343,0.4281981431033524,1.7268465833792868,795
774,125879,4194304,3.0011892318725586,0.42777880525245054,24,24,54070,23130,1177,1177,307,85612,1177,1699.986,1169.347,50.448,14282,432.21,2.31,186,21.56,46.39,41672.3,14468,2.337656722870731,0.42777880525245054,1.7278008179380577,186
775,126015,4194304,3.00443172454834,0.4276583167073081,20,20,54132,23150,1179,1179,308,85668,1179,1707.078,1169.442,50.449,2029,402.16,2.49,77,22.79,43.88,8423.69,2106,2.338315334773218,0.4276583167073081,1.7235918795176854,77
776,127253,4194304,3.0339479446411133,0.42739912960094417,27,27,54228,23177,1181,1181,309,85749,1181,1714.174,1169.562,50.73,1772,394.69,2.53,109,22.32,44.8,9372.5,1881,2.339733356344652,0.42739912960094417,1.7287642794293747,109
777,128254,4194304,3.0578136444091797,0.42674538365335096,26,26,54372,23203,1184,1184,310,85812,1184,1721.439,1176.864,51.008,1250,380.34,2.63,90,21.44,46.65,7485.05,1340,2.34331767443865,0.42674538365335096,1.729488683967205,90
778,128710,4194304,3.068685531616211,0.4266262403528115,14,14,54420,23217,1185,1185,311,85909,1185,1728.711,1176.996,51.008,443,329.24,3.04,112,22.26,44.93,6377.47,555,2.3439720894172376,0.4266262403528115,1.7251578187278787,112
779,128860,4194304,3.0722618103027344,0.426433869427921,10,10,54468,23227,1186,1186,312,85981,1186,1735.897,1177.105,51.008,57,147.23,6.79,83,21.64,46.21,4222.45,140,2.3450294915400183,0.426433869427921,1.720911872766961,83
780,129307,4194304,3.082919120788574,0.4263152102135153,14,14,54516,23241,1187,1187,313,86078,1187,1743.249,1184.545,51.277,403,317.26,3.15,112,22.25,44.95,6304.14,515,2.3456821995611206,0.4263152102135153,1.7212412862936133,112
781,129867,4194304,3.0962705612182617,0.42583241858763266,35,35,54660,23276,1190,1190,314,86133,1190,1750.562,1191.915,51.545,486,340.44,2.94,91,23.24,43.03,5343.39,577,2.3483416394569514,0.42583241858763266,1.7215972360924536,91
782,130354,4194304,3.107881546020508,0.4256415880675587,10,10,54708,23286,1191,1191,315,86214,1191,1757.867,1192.031,51.545,481,336.81,2.97,92,21.44,46.63,5718.51,573,2.3493944859572276,0.4256415880675587,1.7173406258256447,92
783,130840,4194304,3.1194686889648438,0.42546091142841513,45,45,54837,23331,1194,1194,316,86766,1194,1765.158,1192.738,51.546,436,320.04,3.12,598,21.6,46.29,29043.91,1034,2.3503921820753506,0.42546091142841513,1.712809218453122,598
784,131720,4194304,3.1404495239257812,0.4248194830941598,26,26,54981,23357,1197,1197,317,86827,1197,1772.525,1200.268,51.828,984,366.47,2.73,88,21.24,47.08,6827.98,1072,2.353941002697264,0.4248194830941598,1.713537001826014,88
785,132861,4194304,3.1676530838012695,0.42461247705755145,9,9,55029,23366,1198,1198,318,87427,1198,1780.013,1208.475,52.107,1185,364.88,2.74,610,20.96,47.71,32351.45,1795,2.355088590259351,0.42461247705755145,1.7137106388716683,610
786,134589,4194304,3.2088518142700195,0.42369718054649563,17,17,55188,23383,1202,1202,319,88002,1202,1787.532,1216.784,52.413,1242,365.88,2.73,593,20.45,48.89,32385.62,1835,2.3601761963819867,0.42369718054649563,1.7146760475004492,593
787,135873,4194304,3.23946475982666,0.42338330074589037,3,3,55236,23386,1203,1203,320,88266,1203,1795.076,1217.15,52.414,770,361.74,2.76,268,20.53,48.71,15184.19,1038,2.361925938595741,0.42338330074589037,1.7102824475305418,268
788,137602,4194304,3.2806873321533203,0.4228475384949035,11,11,55332,23397,1205,1205,321,88343,1205,1802.655,1225.034,52.681,1534,377.09,2.65,89,19.65,50.88,8596.33,1623,2.364918579305039,0.4228475384949035,1.7102166298204435,89
789,138084,4194304,3.2921791076660156,0.42264355362946915,9,9,55380,23406,1206,1206,322,88447,1206,1810.327,1225.177,52.682,438,312.96,3.2,114,20.87,47.92,6861.95,552,2.366059984619328,0.42264355362946915,1.7059205630748926,114
790,138731,4194304,3.3076047897338867,0.42181779022183935,96,96,55716,23502,1213,1213,323,89489,1213,1818.001,1241.734,53.175,586,333.61,3.0,1139,21.37,46.8,55059.66,1725,2.3706918560122543,0.42181779022183935,1.708208717887764,1139
791,139792,4194304,3.3329010009765625,0.4216160964062836,9,9,55764,23511,1214,1214,324,90180,1214,1825.846,1250.472,53.394,742,344.73,2.9,701,20.58,48.59,36213.42,1443,2.3718259538088553,0.4216160964062836,1.7060355713241346,701
792,141002,4194304,3.3617496490478516,0.4215014929109081,64,64,55931,23575,1218,1218,325,91620,1218,1833.568,1260.153,53.675,624,336.81,2.97,1505,20.9,47.85,73870.35,2129,2.3724708377518557,0.4215014929109081,1.705378033142318,1505
793,142420,4194304,3.395557403564453,0.42126117764649185,27,27,56027,23602,1220,1220,326,91680,1220,1841.437,1260.251,53.676,281,274.36,3.64,88,22.64,44.17,4911.49,369,2.3738242521820183,0.42126117764649185,1.7011032641558947,88
794,142598,4194304,3.399801254272461,0.4210347964115643,5,5,56069,23607,1222,1222,327,92446,1222,1849.101,1261.19,53.676,243,299.0,3.34,772,20.23,49.44,38982.2,1015,2.375100605752531,0.4210347964115643,1.6964778709765305,772
795,143408,4194304,3.4191131591796875,0.41896289483923455,82,82,56542,23689,1235,1235,328,95440,1235,1856.965,1289.202,54.482,876,350.35,2.85,3077,20.14,49.65,155258.35,3953,2.386846215543079,0.41896289483923455,1.702217269060119,3077
796,146297,4194304,3.487992286682129,0.4184673411117769,54,54,56738,23743,1240,1240,329,95499,1240,1864.929,1289.324,54.486,21,65.96,15.16,114,24.76,40.39,4922.36,135,2.38967274565135,0.4184673411117769,1.698050230947422,114
797,146367,4194304,3.48966121673584,0.4184673411117769,,,56738,23743,1240,1240,330,95778,1240,1872.988,1289.684,54.486,234,287.78,3.47,280,20.27,49.34,14629.44,514,2.38967274565135,0.4184673411117769,1.6936065931483626,280
